Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
configurator-volleyball-short,Volleyball Short Sleeve Tops,<p>Custom Besu Customs Volleyball Short Sleeve Tops configured in the 3D configurator.</p>,Besu Customs,Volleyball Uniforms,"Configurator, Volleyball, Custom Order, Made to Order, Configurator Checkout",TRUE,Size,Youth Small,CONFIGURATOR-VOLLEYBALL-SHORT-YOUTH-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,https://c3e270-bf.myshopify.com/cdn/shop/files/BESU_CUSTOMS_LOGO_03810b1c-fd52-48b7-bb07-96e4843b2df2.png?v=1758320790,1,Volleyball Short Sleeve Tops - Besu Customs,active
configurator-volleyball-short,,,Besu Customs,,,TRUE,Size,Youth Medium,CONFIGURATOR-VOLLEYBALL-SHORT-YOUTH-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-short,,,Besu Customs,,,TRUE,Size,Youth Large,CONFIGURATOR-VOLLEYBALL-SHORT-YOUTH-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-short,,,Besu Customs,,,TRUE,Size,Adult X-Small,CONFIGURATOR-VOLLEYBALL-SHORT-ADULT-X-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-short,,,Besu Customs,,,TRUE,Size,Adult Small,CONFIGURATOR-VOLLEYBALL-SHORT-ADULT-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-short,,,Besu Customs,,,TRUE,Size,Adult Medium,CONFIGURATOR-VOLLEYBALL-SHORT-ADULT-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-short,,,Besu Customs,,,TRUE,Size,Adult Large,CONFIGURATOR-VOLLEYBALL-SHORT-ADULT-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-short,,,Besu Customs,,,TRUE,Size,Adult X-Large,CONFIGURATOR-VOLLEYBALL-SHORT-ADULT-X-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-short,,,Besu Customs,,,TRUE,Size,Adult 2XL,CONFIGURATOR-VOLLEYBALL-SHORT-ADULT-2XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-short,,,Besu Customs,,,TRUE,Size,Adult 3XL,CONFIGURATOR-VOLLEYBALL-SHORT-ADULT-3XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex-4,Volleyball Shorts Spandex 4,<p>Custom Besu Customs Volleyball Shorts Spandex 4 configured in the 3D configurator.</p>,Besu Customs,Volleyball Shorts,"Configurator, Volleyball, Custom Order, Made to Order, Configurator Checkout",TRUE,Size,Youth Small,CONFIGURATOR-VOLLEYBALL-SPANDEX-4-YOUTH-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,https://c3e270-bf.myshopify.com/cdn/shop/files/BESU_CUSTOMS_LOGO_03810b1c-fd52-48b7-bb07-96e4843b2df2.png?v=1758320790,1,Volleyball Shorts Spandex 4 - Besu Customs,active
configurator-volleyball-spandex-4,,,Besu Customs,,,TRUE,Size,Youth Medium,CONFIGURATOR-VOLLEYBALL-SPANDEX-4-YOUTH-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex-4,,,Besu Customs,,,TRUE,Size,Youth Large,CONFIGURATOR-VOLLEYBALL-SPANDEX-4-YOUTH-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex-4,,,Besu Customs,,,TRUE,Size,Adult X-Small,CONFIGURATOR-VOLLEYBALL-SPANDEX-4-ADULT-X-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex-4,,,Besu Customs,,,TRUE,Size,Adult Small,CONFIGURATOR-VOLLEYBALL-SPANDEX-4-ADULT-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex-4,,,Besu Customs,,,TRUE,Size,Adult Medium,CONFIGURATOR-VOLLEYBALL-SPANDEX-4-ADULT-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex-4,,,Besu Customs,,,TRUE,Size,Adult Large,CONFIGURATOR-VOLLEYBALL-SPANDEX-4-ADULT-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex-4,,,Besu Customs,,,TRUE,Size,Adult X-Large,CONFIGURATOR-VOLLEYBALL-SPANDEX-4-ADULT-X-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex-4,,,Besu Customs,,,TRUE,Size,Adult 2XL,CONFIGURATOR-VOLLEYBALL-SPANDEX-4-ADULT-2XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex-4,,,Besu Customs,,,TRUE,Size,Adult 3XL,CONFIGURATOR-VOLLEYBALL-SPANDEX-4-ADULT-3XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex,Volleyball Shorts Spandex,<p>Custom Besu Customs Volleyball Shorts Spandex configured in the 3D configurator.</p>,Besu Customs,Volleyball Shorts,"Configurator, Volleyball, Custom Order, Made to Order, Configurator Checkout",TRUE,Size,Youth Small,CONFIGURATOR-VOLLEYBALL-SPANDEX-YOUTH-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,https://c3e270-bf.myshopify.com/cdn/shop/files/BESU_CUSTOMS_LOGO_03810b1c-fd52-48b7-bb07-96e4843b2df2.png?v=1758320790,1,Volleyball Shorts Spandex - Besu Customs,active
configurator-volleyball-spandex,,,Besu Customs,,,TRUE,Size,Youth Medium,CONFIGURATOR-VOLLEYBALL-SPANDEX-YOUTH-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex,,,Besu Customs,,,TRUE,Size,Youth Large,CONFIGURATOR-VOLLEYBALL-SPANDEX-YOUTH-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex,,,Besu Customs,,,TRUE,Size,Adult X-Small,CONFIGURATOR-VOLLEYBALL-SPANDEX-ADULT-X-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex,,,Besu Customs,,,TRUE,Size,Adult Small,CONFIGURATOR-VOLLEYBALL-SPANDEX-ADULT-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex,,,Besu Customs,,,TRUE,Size,Adult Medium,CONFIGURATOR-VOLLEYBALL-SPANDEX-ADULT-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex,,,Besu Customs,,,TRUE,Size,Adult Large,CONFIGURATOR-VOLLEYBALL-SPANDEX-ADULT-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex,,,Besu Customs,,,TRUE,Size,Adult X-Large,CONFIGURATOR-VOLLEYBALL-SPANDEX-ADULT-X-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex,,,Besu Customs,,,TRUE,Size,Adult 2XL,CONFIGURATOR-VOLLEYBALL-SPANDEX-ADULT-2XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex,,,Besu Customs,,,TRUE,Size,Adult 3XL,CONFIGURATOR-VOLLEYBALL-SPANDEX-ADULT-3XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex-alt,Volleyball Spandex,<p>Custom Besu Customs Volleyball Spandex configured in the 3D configurator.</p>,Besu Customs,Volleyball Shorts,"Configurator, Volleyball, Custom Order, Made to Order, Configurator Checkout",TRUE,Size,Youth Small,CONFIGURATOR-VOLLEYBALL-SPANDEX-ALT-YOUTH-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,https://c3e270-bf.myshopify.com/cdn/shop/files/BESU_CUSTOMS_LOGO_03810b1c-fd52-48b7-bb07-96e4843b2df2.png?v=1758320790,1,Volleyball Spandex - Besu Customs,active
configurator-volleyball-spandex-alt,,,Besu Customs,,,TRUE,Size,Youth Medium,CONFIGURATOR-VOLLEYBALL-SPANDEX-ALT-YOUTH-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex-alt,,,Besu Customs,,,TRUE,Size,Youth Large,CONFIGURATOR-VOLLEYBALL-SPANDEX-ALT-YOUTH-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex-alt,,,Besu Customs,,,TRUE,Size,Adult X-Small,CONFIGURATOR-VOLLEYBALL-SPANDEX-ALT-ADULT-X-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex-alt,,,Besu Customs,,,TRUE,Size,Adult Small,CONFIGURATOR-VOLLEYBALL-SPANDEX-ALT-ADULT-SMALL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex-alt,,,Besu Customs,,,TRUE,Size,Adult Medium,CONFIGURATOR-VOLLEYBALL-SPANDEX-ALT-ADULT-MEDIUM,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex-alt,,,Besu Customs,,,TRUE,Size,Adult Large,CONFIGURATOR-VOLLEYBALL-SPANDEX-ALT-ADULT-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex-alt,,,Besu Customs,,,TRUE,Size,Adult X-Large,CONFIGURATOR-VOLLEYBALL-SPANDEX-ALT-ADULT-X-LARGE,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex-alt,,,Besu Customs,,,TRUE,Size,Adult 2XL,CONFIGURATOR-VOLLEYBALL-SPANDEX-ALT-ADULT-2XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
configurator-volleyball-spandex-alt,,,Besu Customs,,,TRUE,Size,Adult 3XL,CONFIGURATOR-VOLLEYBALL-SPANDEX-ALT-ADULT-3XL,453.59237,,,continue,manual,35.00,TRUE,TRUE,,,,active
